cycleId,launchOrder,pipelineLaneId,mode,graceSku,websiteSku,family,productGroupSlug,productGroupDisplayName,applicator,capacityMl,color,bestReferenceCandidatePath,absoluteReferencePath,expectedCanonicalFilename
cycle-03,3,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-ASP-IVSL,GBDiva100AnSpIvySl,Diva,diva-100ml-clear-18-415-antiquespray,100 ml Clear Diva Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-IVSL.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-IVSL.png,GB-DVA-CLR-100ML-ASP-IVSL__GBDiva100AnSpIvySl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-ASP-IVSL,GBDmnd2ozAnSpIvySl,Diamond,diamond-60ml-clear-18-415-antiquespray,60 ml Clear Diamond Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-IVSL.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-IVSL.png,GB-DMD-CLR-60ML-ASP-IVSL__GBDmnd2ozAnSpIvySl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-VIA-CLR-3ML-S-05,GBVBlu1DrmBlackCapSht,Vial,vial-4ml-clear-13-425,4 ml Clear Vial Bottle with Cap,,4,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-unknown-applicator/cap-on/GB-VIA-CLR-3ML-S-05.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-unknown-applicator/cap-on/GB-VIA-CLR-3ML-S-05.png,GB-VIA-CLR-3ML-S-05__GBVBlu1DrmBlackCapSht__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-RND-CLR-128ML-ASP-LVN,GBRnd128AnSpLvn,Round,round-128ml-clear-18-415-antiquespray,128 ml Clear Round Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,128,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/round/round-128ml-vintage-bulb-sprayer/cap-on/GB-RND-CLR-128ML-ASP-LVN.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/round/round-128ml-vintage-bulb-sprayer/cap-on/GB-RND-CLR-128ML-ASP-LVN.png,GB-RND-CLR-128ML-ASP-LVN__GBRnd128AnSpLvn__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-EMP-CLR-100ML-ASP-MSLV,GBEmp100AnSpMtSl,Empire,empire-100ml-clear-18-415-antiquespray,100 ml Clear Empire Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/_archive/pre-psd-reference-cleanup-2026-05-02/heroes-by-applicator/empire-100ml-vintage-bulb-sprayer/cap-off/GB-EMP-CLR-100ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/_archive/pre-psd-reference-cleanup-2026-05-02/heroes-by-applicator/empire-100ml-vintage-bulb-sprayer/cap-off/GB-EMP-CLR-100ML-ASP-MSLV.png,GB-EMP-CLR-100ML-ASP-MSLV__GBEmp100AnSpMtSl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-SLM-BLK-5ML-ATM-BLK-T,GBAtom5SlimBlk,Atomizer,atomizer-5ml,5 ml Atomizer Bottle,Atomizer,5,Black,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/atomizer/atomizer-5ml-atomizer/cap-on/GB-SLM-BLK-5ML-ATM-BLK-T.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/atomizer/atomizer-5ml-atomizer/cap-on/GB-SLM-BLK-5ML-ATM-BLK-T.png,GB-SLM-BLK-5ML-ATM-BLK-T__GBAtom5SlimBlk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-CIR-CLR-100ML-ASP-MSLV,GBCrcl100AnSpMtSl,Circle,circle-100ml-clear-18-415-antiquespray,100 ml Clear Circle Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer/cap-on/GB-CIR-CLR-100ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer/cap-on/GB-CIR-CLR-100ML-ASP-MSLV.png,GB-CIR-CLR-100ML-ASP-MSLV__GBCrcl100AnSpMtSl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-SLM-CLR-100ML-ASP-MSLV,GBSlm100AnSpMtSl,Slim,slim-100ml-clear-18-415-antiquespray,100 ml Clear Slim Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-MSLV.png,GB-SLM-CLR-100ML-ASP-MSLV__GBSlm100AnSpMtSl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-RCT-CLR-10ML-SPR-SBLK-02,GBTallRect10SpryBlkSh,Rectangle,tall-rectangle-10ml-clear-13-415-finemist,10 ml Clear Tall Rectangle Fine Mist Spray Bottle,Fine Mist Sprayer,10,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-fine-mist-sprayer/cap-on/GB-RCT-CLR-10ML-SPR-SBLK-02.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-fine-mist-sprayer/cap-on/GB-RCT-CLR-10ML-SPR-SBLK-02.png,GB-RCT-CLR-10ML-SPR-SBLK-02__GBTallRect10SpryBlkSh__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-ELG-CLR-100ML-ASP-PNK,GBElg100AnSpPnk,Elegant,elegant-100ml-clear-18-415-antiquespray,100 ml Clear Elegant Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer/cap-on/GB-ELG-CLR-100ML-ASP-PNK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer/cap-on/GB-ELG-CLR-100ML-ASP-PNK.png,GB-ELG-CLR-100ML-ASP-PNK__GBElg100AnSpPnk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-SLK-CLR-100ML-ASP-PNK,GBSlk100AnSpPnk,Sleek,sleek-100ml-clear-18-415-antiquespray,100 ml Clear Sleek Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-PNK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-PNK.png,GB-SLK-CLR-100ML-ASP-PNK__GBSlk100AnSpPnk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-GRC-CLR-55ML-ASP-PNK,GBGrce55AnSpPnk,Grace,grace-55ml-clear-18-415-antiquespray,55 ml Clear Grace Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,55,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer/cap-on/GB-GRC-CLR-55ML-ASP-PNK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer/cap-on/GB-GRC-CLR-55ML-ASP-PNK.png,GB-GRC-CLR-55ML-ASP-PNK__GBGrce55AnSpPnk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-ASP-RED,GBCyl100AnSpRed,Cylinder,cylinder-100ml-clear-18-415-antiquespray,100 ml Clear Cylinder Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-RED.png,GB-CYL-CLR-100ML-ASP-RED__GBCyl100AnSpRed__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-ASP-RED,GBDiva100AnSpRed,Diva,diva-100ml-clear-18-415-antiquespray,100 ml Clear Diva Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-RED.png,GB-DVA-CLR-100ML-ASP-RED__GBDiva100AnSpRed__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-ASP-RED,GBDmnd2ozAnSpRed,Diamond,diamond-60ml-clear-18-415-antiquespray,60 ml Clear Diamond Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-RED.png,GB-DMD-CLR-60ML-ASP-RED__GBDmnd2ozAnSpRed__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-ASP-WHT,GBCyl100AnSpWht,Cylinder,cylinder-100ml-clear-18-415-antiquespray,100 ml Clear Cylinder Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-WHT.png,GB-CYL-CLR-100ML-ASP-WHT__GBCyl100AnSpWht__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-ASP-WHT,GBDiva100AnSpWht,Diva,diva-100ml-clear-18-415-antiquespray,100 ml Clear Diva Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-WHT.png,GB-DVA-CLR-100ML-ASP-WHT__GBDiva100AnSpWht__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-ASP-WHT,GBDmnd2ozAnSpWht,Diamond,diamond-60ml-clear-18-415-antiquespray,60 ml Clear Diamond Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-WHT.png,GB-DMD-CLR-60ML-ASP-WHT__GBDmnd2ozAnSpWht__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-CYL-CLR-100ML-LPM-COCP,LBCyl100LtnClOvrCap,Cylinder,cylinder-100ml-clear-18-415-lotionpump,100 ml Clear Cylinder Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-COCP.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-COCP.png,LB-CYL-CLR-100ML-LPM-COCP__LBCyl100LtnClOvrCap__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DVA-CLR-100ML-LPM-COCP,LBDiva100LtnClOvrCap,Diva,diva-100ml-clear-18-415-lotionpump,100 ml Clear Diva Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-COCP.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-COCP.png,LB-DVA-CLR-100ML-LPM-COCP__LBDiva100LtnClOvrCap__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DMD-CLR-60ML-LPM-COCP,LBDmnd2ozLtnClOvrCap,Diamond,diamond-60ml-clear-18-415-lotionpump,60 ml Clear Diamond Lotion Pump Bottle,Lotion Pump,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-COCP.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-COCP.png,LB-DMD-CLR-60ML-LPM-COCP__LBDmnd2ozLtnClOvrCap__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-CYL-CLR-100ML-LPM-CPR,LBCyl100LtnCu,Cylinder,cylinder-100ml-clear-18-415-lotionpump,100 ml Clear Cylinder Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-CPR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-CPR.png,LB-CYL-CLR-100ML-LPM-CPR__LBCyl100LtnCu__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DVA-CLR-100ML-LPM-CPR,LBDiva100LtnCu,Diva,diva-100ml-clear-18-415-lotionpump,100 ml Clear Diva Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-CPR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-CPR.png,LB-DVA-CLR-100ML-LPM-CPR__LBDiva100LtnCu__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DMD-CLR-60ML-LPM-CPR,LBDmnd2ozLtnCu,Diamond,diamond-60ml-clear-18-415-lotionpump,60 ml Clear Diamond Lotion Pump Bottle,Lotion Pump,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-CPR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-CPR.png,LB-DMD-CLR-60ML-LPM-CPR__LBDmnd2ozLtnCu__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-CYL-CLR-100ML-LPM-MGLD,LBCyl100LtnMtGl,Cylinder,cylinder-100ml-clear-18-415-lotionpump,100 ml Clear Cylinder Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-MGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-MGLD.png,LB-CYL-CLR-100ML-LPM-MGLD__LBCyl100LtnMtGl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DVA-CLR-100ML-LPM-MGLD,LBDiva100LtnMtGl,Diva,diva-100ml-clear-18-415-lotionpump,100 ml Clear Diva Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-MGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-MGLD.png,LB-DVA-CLR-100ML-LPM-MGLD__LBDiva100LtnMtGl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DMD-CLR-60ML-LPM-MGLD,LBDmnd2ozLtnMtGl,Diamond,diamond-60ml-clear-18-415-lotionpump,60 ml Clear Diamond Lotion Pump Bottle,Lotion Pump,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-MGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-MGLD.png,LB-DMD-CLR-60ML-LPM-MGLD__LBDmnd2ozLtnMtGl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-CYL-CLR-100ML-LPM-MSLV,LBCyl100LtnMtSl,Cylinder,cylinder-100ml-clear-18-415-lotionpump,100 ml Clear Cylinder Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-MSLV.png,LB-CYL-CLR-100ML-LPM-MSLV__LBCyl100LtnMtSl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DVA-CLR-100ML-LPM-MSLV,LBDiva100LtnMtSl,Diva,diva-100ml-clear-18-415-lotionpump,100 ml Clear Diva Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-MSLV.png,LB-DVA-CLR-100ML-LPM-MSLV__LBDiva100LtnMtSl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DMD-CLR-60ML-LPM-MSLV,LBDmnd2ozLtnMtSl,Diamond,diamond-60ml-clear-18-415-lotionpump,60 ml Clear Diamond Lotion Pump Bottle,Lotion Pump,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-MSLV.png,LB-DMD-CLR-60ML-LPM-MSLV__LBDmnd2ozLtnMtSl__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-CYL-CLR-100ML-LPM-SBLK,LBCyl100LtnShnBlk,Cylinder,cylinder-100ml-clear-18-415-lotionpump,100 ml Clear Cylinder Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-SBLK.png,LB-CYL-CLR-100ML-LPM-SBLK__LBCyl100LtnShnBlk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DVA-CLR-100ML-LPM-SBLK,LBDiva100LtnShnBlk,Diva,diva-100ml-clear-18-415-lotionpump,100 ml Clear Diva Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-lotion-pump/cap-on/LB-DVA-CLR-100ML-LPM-SBLK.png,LB-DVA-CLR-100ML-LPM-SBLK__LBDiva100LtnShnBlk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-DMD-CLR-60ML-LPM-SBLK,LBDmnd2ozLtnShnBlk,Diamond,diamond-60ml-clear-18-415-lotionpump,60 ml Clear Diamond Lotion Pump Bottle,Lotion Pump,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-lotion-pump/cap-on/LB-DMD-CLR-60ML-LPM-SBLK.png,LB-DMD-CLR-60ML-LPM-SBLK__LBDmnd2ozLtnShnBlk__pdp-main__v001.png
cycle-03,3,grid-card-2000x2200,cap-on,LB-CYL-CLR-100ML-LPM-SGLD,LBCyl100LtnShnGl,Cylinder,cylinder-100ml-clear-18-415-lotionpump,100 ml Clear Cylinder Lotion Pump Bottle,Lotion Pump,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-SGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-lotion-pump/cap-on/LB-CYL-CLR-100ML-LPM-SGLD.png,LB-CYL-CLR-100ML-LPM-SGLD__LBCyl100LtnShnGl__pdp-main__v001.png
